Country Name,Adjusted savings: education expenditure (% of GNI),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Population density (people per sq. km of land area),Population growth (annual %),"Population, total","Preprimary education, duration (years)","Primary education, duration (years)",Rural population,Rural population (% of total population),Rural population growth (annual %),Scientific and technical journal articles,"Secondary education, duration (years)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Urban population,Urban population (% of total population),Urban population growth (annual %)
Denmark,7.619135818646949,7.4514,12.5,11.0,1.7400000000000002,42430.0,78.83333333333333,74.0,76.35772357723577,49438961852.0,0.8439758919955614,92.42225777468984,1.4499981953707632,6.733766333314601,45309845926.666664,1.3666132624020229,90.57057882056615,4.025450289882383,8.062807917031792,125.42724487391001,0.34276079620552063,5321878.0,4.0,6.0,793915.3333333334,14.918,0.19320096171937098,7160.46,6.0,43090.0,86.59640019999999,79.773191,4527962.666666667,85.08200000000001,0.3690161278921107
Djibouti,7.855969493914469,34.189,32.24466666666667,10.274333333333333,4.628666666666667,23180.0,58.63066666666666,55.43366666666666,57.004,110997706.83333333,7.414478391010561e-09,26.2128845384519,0.354160211600548,59.74377677436653,491738701.5,2.4597030173192516,74.79950059390647,8.39575691455975,20.459951738536144,30.17000287604257,2.744781910221063,699340.6666666666,2.0,6.0,164442.0,23.51466666666667,2.54799362057429,2.0,7.0,23200.0,55.8481186,49.5076852,534898.6666666666,76.48533333333332,2.8053593242634562
Dominican Republic,2.1003827333333334,108.5296,25.221666666666668,6.137333333333333,2.8836666666666666,48310.0,72.194,66.437,69.17633333333333,5284684644.333333,0.272172091203708,96.4262630784421,0.08763041933497663,0.5702226712164776,9085943113.0,0.16151145508801165,81.1270064906474,1.4036864417069317,2.35676782426401,172.69737114469032,1.55831046951645,8343010.0,3.0,6.0,3258825.6666666665,39.069,-0.5334410591887696,13.3,6.0,48670.0,75.68967880000001,65.22690820000001,5084184.333333333,60.931000000000004,2.92291386219286
Early-demographic dividend,3.9537600735833998,68.61117303164514,27.14269394048887,8.135559623777324,3.4138016952131367,33110346.666666668,65.58414662687487,62.64876166335373,64.06599656817957,565748352184.8623,4.205792027984337,78.41142305436863,4.367545719097547,9.1068966739233,595862391104.3534,3.433856287716857,77.54150687914934,5.980280044737427,10.5758847900427,73.3465233994109,1.866776329834887,2428528972.6666665,3.0,6.0,1505416105.3333333,61.99277453915064,1.33412549342459,63284.063509017695,6.0,34108646.999511704,67.948947899803,60.77354939868203,923112867.3333334,38.00722546084936,2.747684839722547
East Asia & Pacific,2.9241709887497565,20.97563305581434,16.35321279439663,6.673811761392038,1.8564517723029532,24396976.666666668,73.2789029937091,68.64753915777257,70.87064730868006,1421185965929.2068,0.5123343433654327,75.67923261925652,17.2440530569303,21.086284744579334,1225217493878.4534,0.7777553457010095,69.82459592383962,23.7322623200517,25.982491577511166,83.13882315888466,1.0017742316278004,2028331960.6666667,4.25,6.0,1204249027.3333333,59.37646805259033,-0.31661483485318803,215630.343684691,6.0,24823506.666666668,80.56971959585077,72.9142363144159,824082933.3333334,40.623531947409695,2.9920373685971526
East Asia & Pacific (IDA & IBRD countries),2.2036688707269065,22.665670722183364,17.016666244207567,6.634158398635254,1.9049283910704335,15804436.666666666,72.13859141718606,67.85505114478453,69.90367116756293,461798857706.5723,0.6858119410759443,84.23807620322127,8.37141017593842,6.704702030556387,378472752272.4533,2.1006045229104666,80.54222207919257,10.9502374768448,6.40701586086558,112.34441304668432,1.0651453295646924,1775534358.6666667,4.333333333333333,6.0,1147699012.6666667,64.64585480858916,-0.330248658997154,57169.6738686108,6.0,16149673.333333334,79.23340596760843,71.95275240253522,627835346.0,35.35414519141083,3.719823813005313
East Asia & Pacific (excluding high income),2.2036688707269065,22.410095054990865,17.034454000361166,6.665114797260579,1.9061231913702368,15924566.666666666,72.09165344102883,67.76783128735589,69.8393389807634,462730463103.6057,0.6844245367697644,84.1641265735481,8.368216240439379,6.78323264924274,379900186558.4533,2.0926160012864767,80.3888043370402,11.043045569027266,6.475534092646097,112.926175870112,1.0627979366658487,1798294596.3333333,4.333333333333333,5.5,1156944641.3333333,64.34178510741843,-0.32225527632987866,57172.4209043042,6.0,16269933.333333334,79.15886318614817,71.76992996904967,641349955.0,35.658214892581604,3.661334523963134
Ecuador,1.7066666666666668,84.2292,26.014,5.243666666666667,3.1653333333333333,248360.0,75.31233333333333,69.67766666666667,72.42033333333335,4710737796.666667,1.7029111186686805,76.13596811733537,1.0530434500000767,4.261161514800887,4148138239.0,1.76922085429749,64.3064555008984,2.0849359414565636,4.91883109019114,50.09084527835936,1.9753910827950065,12440562.333333334,1.0,6.0,5000876.0,40.20466666666667,0.7278633419760515,75.95,6.0,256370.0,80.2741068,70.58686920000001,7439686.333333333,59.79533333333334,2.82301645025299
"Egypt, Arab Rep.",4.411125599999999,57.2852,26.394666666666666,6.637666666666665,3.433666666666667,995450.0,70.79233333333333,65.97066666666666,68.33666666666667,3834103848.0,14.486211606197864,67.2226709648025,1.25600934707022,10.575535215197144,15513884271.666666,8.09125074946948,69.1072586660579,6.800578647422625,21.477259922847963,67.82440805665777,1.9644621639518631,67515807.0,2.0,5.0,38652166.666666664,57.24966666666668,1.8835628838712868,2704.79,6.0,1001450.0,75.92846959999999,65.0148478,28863640.333333332,42.75033333333332,2.0729006587129533
El Salvador,2.42,92.56200000000001,25.836000000000002,6.814333333333333,3.1430000000000002,20720.0,73.07933333333334,64.08800000000001,68.58,1787045491.6666667,0.26447244336258396,52.280151578910704,0.03203057535032023,1.7142006944958472,3713870234.0,2.994882206163967,61.62093001061813,1.3761107809263047,2.62266989808135,282.02295688545667,0.8117375593053366,5843515.666666667,3.0,6.0,2433287.0,41.64366666666667,-1.0613886616143915,2.95,6.0,21040.0,78.03283880000001,59.75357940000001,3410228.6666666665,58.35633333333333,2.1833851486291866
Equatorial Guinea,1.2999999999999967,185.1598,41.26466666666667,13.998333333333333,5.875333333333333,28050.0,54.29266666666666,51.62433333333333,52.915666666666674,718468013.1333333,-1.8523096440668174e-09,76.35308414739383,20.5409033649259,21.5115322138759,335096417.09999996,-3.1499029968694276e-09,87.41324592550717,1.1843577827556544,2.59593588496166,20.7539275103981,4.072887312202247,582147.6666666666,4.0,5.0,306209.0,52.647333333333336,0.8315350423906995,0.0,7.0,28050.0,50.462173799999995,44.84687600000001,275938.6666666667,47.352666666666664,7.804274524062076
Eswatini,5.3662277,110.61099999999999,32.708000000000006,13.683333333333335,4.000666666666667,17200.0,52.806666666666665,46.306000000000004,49.470666666666666,893572505.0,0.00450170520857734,18.2767683748282,0.187190629819121,2.4347684019216804,1098146711.0,1.9221859691933398,3.73736592650961,0.590065055524261,0.660203589135915,57.741492248062,1.42266270279996,993153.6666666666,3.0,7.0,766553.6666666666,77.18266666666666,1.5933837710238834,6.75,5.0,17360.0,39.9766794,25.443397200000003,226600.0,22.817333333333334,0.8473257797640743
Ethiopia,2.7189148666666667,112.9412,44.416333333333334,14.509333333333336,6.658666666666666,1000000.0,52.82166666666668,49.998333333333335,51.38066666666666,541690547.6999999,4.783015307079183,74.94829443690473,1.1791623846992767,14.942146472233134,1517467005.3333333,8.414361804732817,64.50503194755316,7.209234409995797,24.70158516332407,64.35851366666667,2.90511678580414,64358513.666666664,3.0,6.0,54989477.0,85.44600000000001,2.6892249479307133,162.04,6.0,1104300.0,46.86926199999999,41.520485400000005,9369036.666666666,14.554,4.182094899515234
Euro area,4.348933846819253,10.733204668149234,10.524947882317568,9.708088194776073,1.4399704141236735,2656142.342122393,81.41140852296063,74.81913504193462,78.03116192687936,1849594107901.6667,2.6211832353612565,86.23396037120376,1.85791546505222,11.144856393434969,1786770565082.0,2.3197786505679354,83.36398588449087,4.394456590107613,14.316235464941201,120.60387555839999,0.265859542210478,320334556.6666667,3.0,5.5,87265038.66666667,27.242200314196566,-0.38793526600260936,238855.81,6.5,2736034.3440755233,90.34668012630307,80.21389598349357,233069518.0,72.75779968580343,0.5127941474630217
Europe & Central Asia,4.3478360707850765,26.652189977643236,11.722542360917531,10.718415852533498,1.5576519473379336,27430141.660535198,77.02101247636536,69.074453470506,72.91989919584383,2630745008977.8335,2.5784456448411226,85.41849214462091,2.0057318177195103,10.638402879939234,2597344240162.6333,2.5295160420133445,82.67161198485763,4.309240745993784,13.257993827838801,31.363248224923364,0.12080282472091135,860298508.6666666,4.0,4.0,269415314.3333333,31.382600170544567,-0.236554989003556,433937.64277194795,7.0,28442257.226941437,84.02608712310627,67.67713679342214,589073861.0,68.61739982945544,0.30739473971976833
Europe & Central Asia (IDA & IBRD countries),3.54564837790296,35.854007205791866,12.720693671090965,11.448983429212667,1.6380306258084065,22994274.333984364,73.14482811211066,63.4336772475493,68.15073271835922,191908647239.83334,2.2757490108350398,67.53478541603583,3.7569216786967097,11.402518309734532,195992453453.56665,1.5829818239114601,66.93659641893524,3.22617242443897,11.099607675787189,18.8989618781996,-0.012257397124884035,434567916.3333333,4.0,4.0,157906784.66666666,36.48841371591883,-0.20067467576975664,68279.4770236506,7.0,23854858.875,78.39325715703251,55.0747567783734,274851798.3333333,63.51158628408117,0.1431585303964293
Europe & Central Asia (excluding high income),3.323673991276553,37.7910854628773,13.176404299954035,11.611158560728933,1.6861276135066998,22402441.00065103,72.57143352998327,62.52769559235177,67.41080127747777,149361935685.5,2.58801656010608,63.79903039690524,4.421591524977557,10.800640446664536,128907070838.90001,1.9668100938598798,60.4564310370318,2.9949726904093867,9.169466407822126,16.47418714907793,0.03693741604913709,369061993.0,4.0,4.0,130504249.66666667,35.5353114917194,-0.18872684867172032,51356.974614716906,7.0,23247238.875,77.31042933992512,53.0363418587089,236748410.0,64.46468850828063,0.21658196554232267
European Union,4.499207811773297,14.378735780940268,10.379046156838266,10.0670214414256,1.4182371714202266,3978385.6754557267,80.27417702853448,73.46115256281469,76.78051564861384,2083788367127.0,2.5605561065752034,86.38463449463116,1.84111250420865,10.961318452454366,2032715335340.3333,2.3505118557613214,83.5882586563006,4.2848442447031765,13.894002376066233,107.771347266448,0.1394101945690097,428751326.6666667,4.0,5.0,125725631.0,29.323809759051667,-0.34126564447384067,289120.62,7.0,4119934.3440755233,88.98558950138454,77.22854685151007,303025695.6666667,70.67619024094834,0.3401307807261087
Fiji,4.807067000000033,43.736999999999995,25.118,6.9190000000000005,3.1310000000000002,18270.0,67.34966666666668,63.81866666666667,65.51966666666668,601520346.3333334,6.398047747170378,83.83464574315177,9.541527613686483,0.22577889599136422,860235122.0666666,3.0296828842195467,86.11738165192612,8.808748423500456,2.0441870403539038,44.1062944718117,0.7595066381138594,805822.0,3.0,6.0,422918.6666666667,52.48466666666667,0.015310358594687101,27.32,7.0,18270.0,69.668933,58.6766638,382903.3333333333,47.51533333333333,1.5880075776796232
Finland,5.795120399999999,9.9148,11.066666666666668,9.566666666666666,1.72,304590.0,80.95333333333333,73.78666666666666,77.28260162601627,43449076502.666664,1.5985690673700725,82.8259418899238,4.231119842553287,15.575489042706133,32676059695.0,3.0627906925248234,82.95457093583299,3.3641957524337465,13.982638371642167,16.9574192630531,0.23506524232286832,5165060.333333333,4.0,6.0,932516.3333333334,18.054666666666666,-1.0800673054775867,7442.32,6.0,338150.0,90.4690064,78.7118842,4232544.0,81.94533333333332,0.5271567506293976
Fragile and conflict affected situations,2.7915667631934435,114.71961803085867,39.47212253326193,13.385237091991703,5.43489167291515,16578418.000060998,55.985478015236936,52.638674755682864,54.33011266454243,87375817068.871,8.704149881014741,68.84941628930949,3.978743156750067,10.927445163080984,68464371549.81,7.1799488046262825,64.58914687547464,8.41258356654246,13.631238090196499,29.716840794551064,2.3844289842513198,492658208.3333333,3.0,6.0,310664071.0,63.2967826487347,1.8604948201173868,3608.1788651060206,6.0,16861098.000060998,53.548975780355,46.321896711967135,180184804.0,36.7032173512653,3.402353638847503
France,5.010900202095024,7.502199999999999,13.0,9.033333333333333,1.8266666666666664,547566.3411458334,82.76666666666667,75.03333333333335,78.80569105691056,318161666666.6667,4.485808948351663,82.3057944227982,2.051846805349897,13.208396628850133,313823000000.0,4.175382875555667,83.2293737701762,3.760945608356377,12.595243354268135,110.54703431991032,0.5226611423939107,60531835.333333336,3.0,5.0,14748634.0,24.366,-0.32437506978064734,49691.91,7.0,549086.3411458334,90.6408384,79.33264259999999,45783201.333333336,75.634,0.7966157138951546
Gabon,3.1733333333333333,142.9032,33.77033333333333,11.514000000000001,4.623,257670.0,59.752,57.50566666666666,58.65866666666667,2822200338.6666665,7.6488051772832835,81.75313445233404,7.3487574629691155,8.973986976542763,1203902402.3333333,0.8290842913790396,85.78346345755305,2.362571554811417,4.1197332401128675,4.65385053233464,2.4492895994372,1199157.6666666667,3.0,6.0,262514.6666666667,21.904333333333337,-1.12268895569608,23.61,7.0,267670.0,56.33541880000001,51.3810444,936643.0,78.09566666666667,3.4744706640728267
"Gambia, The",1.9213426666666666,126.85180000000001,43.080000000000005,11.549333333333335,5.907333333333334,10120.0,56.76866666666666,54.425333333333334,55.54533333333334,17942455.49066667,0.050644573938421304,64.75949370405556,2.196459334954621,4.0934743177856605,237276239.86666667,0.036328864320905825,62.89166552542044,13.560086796326877,25.264275022358234,126.25036231884066,3.104342505780703,1277653.6666666667,5.0,6.0,677402.0,53.038000000000004,1.4133018331917864,27.79,6.0,11300.0,54.86298920000001,48.7326376,600251.6666666666,46.961999999999996,5.04918246169903
Georgia,4.026699,55.6668,12.409,11.524666666666667,1.6476666666666666,69490.0,73.51133333333334,65.892,69.77066666666667,339250175.8333333,0.32173046476397,32.41699360284584,0.9694921792475865,3.7536840756502503,937295382.4666667,0.467026657864588,43.697516700438335,1.50840204164403,3.8448500644871433,72.7686413100528,-2.15874300368202,4159310.0,3.0,4.0,1959774.6666666667,47.121,-1.6466764132664267,256.84,7.0,69700.0,81.4074486,63.5407186,2199535.3333333335,52.879,-2.61285607380073
Germany,4.08143362533023,12.8164,9.433333333333334,10.3,1.3666666666666665,348983.3333333333,80.8,74.76666666666667,77.709756097561,542189666666.6667,2.2573701091188734,86.07306806622887,2.5551186676175868,11.669561824652234,474345666666.6667,2.0697198770692204,83.61624325423087,5.19027166152223,14.314036868699935,235.31110737319236,0.07173660971786733,82119648.66666667,3.0,4.0,20728528.333333332,25.242,-0.747616426921676,69002.63,9.0,357030.0,89.8035062,80.1875288,61391120.333333336,74.758,0.349912541868966
Ghana,3.7154636000000334,86.21319999999999,36.12133333333333,10.436333333333334,4.898,227540.0,57.789666666666655,56.21033333333333,57.00633333333334,1695805249.6666667,4.059532424502343,78.34948851313636,3.489364433890497,8.951564162605683,3195693821.6666665,1.1760754497083887,61.47328313292244,6.531410843990417,13.377867548836198,82.69369634642997,2.4568803035270066,18816123.666666668,5.0,6.0,10689565.0,56.823,1.13114514540717,135.62,7.0,238540.0,55.766940999999996,50.99027900000001,8126558.666666667,43.177,4.229456332246997
Greece,2.4486744641923135,11.254399999999999,9.466666666666667,9.633333333333333,1.24,128900.0,80.5,75.43333333333334,77.9048780487805,10970925579.333334,2.2730338479053196,71.48259632920586,0.6687267287798971,26.2443698228888,30052330510.333332,1.6315660411126298,81.6274253476849,3.260426797773453,16.741008611202535,83.49628911300749,0.4489083509264667,10762671.666666666,2.0,6.0,2949261.0,27.403000000000002,0.014384481810240393,5292.2,6.0,131960.0,91.768483,82.290421,7813410.666666667,72.597,0.6134200431098323
Grenada,5.070000000000021,57.3408,18.971333333333334,7.143666666666667,2.6700000000000004,340.0,75.04866666666668,69.81566666666667,72.443,65329974.48,4.198554291394786,84.54089497733297,0.0238730518199012,0.17374513015925697,230884954.13333333,6.91390395075272,85.39755660769373,0.7484290739596974,0.88739980005714,301.2607843137253,0.4129211315395253,102428.66666666667,2.0,7.0,66116.66666666667,64.54933333333334,0.03227824093740365,1.04,5.0,340.0,81.3578442,71.26946980000001,36312.0,35.45066666666667,1.10973654872896
Guatemala,1.7224396875000032,113.959,35.87833333333333,6.421333333333333,4.6979999999999995,107160.0,70.54866666666668,64.15133333333334,67.339,3494364507.3333335,1.6916012965032972,69.92042836627219,0.13664707205907473,2.109903715589651,5423844760.666667,2.8055644873262118,63.72487614219983,2.0444420578109233,3.3820789631576,105.59616150304834,2.38846917988673,11315684.666666666,6.0,6.0,6223545.0,55.00466666666667,1.7788531006890203,24.52,6.0,108890.0,74.0729968,61.6997804,5092139.666666667,44.99533333333333,3.1387792903794165
Guinea,1.8866666333333333,170.73439999999997,44.650000000000006,15.525999999999998,6.146666666666667,245720.0,51.35966666666667,51.21766666666667,51.318000000000005,578158336.3666667,2.5636720413315506,87.33525130104026,0.00990172888900125,4.925802297968848,570720157.0333333,0.10771712363725827,69.04018615534797,9.845925741400334,15.136894083440867,32.76934993759837,2.4268699144275536,8052084.666666667,3.0,6.0,5588149.666666667,69.40433333333333,2.0352425095537234,3.14,7.0,245860.0,47.9753318,45.9599112,2463935.0,30.59566666666667,3.3209751053047736
Guinea-Bissau,2.280267379679147,131.608,42.19133333333333,15.373,5.913999999999999,28120.0,52.833333333333336,47.13133333333334,50.00299999999999,93649747.87333333,9.210335606882666e-10,54.163233247238,2.0516943992295613,43.64009170108943,84735959.18333334,5.007277446320593,53.14519036745899,15.380553341598405,25.5339919504117,41.87770270270266,1.9656242606078564,1177601.0,3.0,6.0,755191.3333333334,64.13466666666666,1.3805265941999234,1.48,5.0,36130.0,48.8491232,37.5280712,422409.6666666667,35.86533333333333,3.020502397757237
Guyana,6.0550364999999795,95.67939999999999,26.244,7.738666666666667,3.034333333333333,196850.0,68.15100000000001,61.98766666666668,64.97033333333333,587897567.3333334,7.034708351018125,82.74562643059173,0.31411483964648296,2.054874284372307,616248790.6333333,9.395645750543451,74.85063885094759,2.9269126205246767,3.8305428887636097,3.81029040724748,-0.4986740264646213,750055.6666666666,2.0,6.0,534170.3333333334,71.21766666666666,-0.374509894845975,10.27,5.0,214970.0,69.3384616,56.3016738,215885.33333333334,28.78233333333333,-0.8052407689730123
Haiti,1.461652,69.457,32.24,11.427333333333335,4.452333333333333,27560.0,58.818333333333335,54.977000000000004,56.89000000000001,315883863.03333336,0.0882668350782199,96.9799328825547,0.020063962117939205,0.46447908376268027,980165690.6666666,5.831342428441167,74.97921472783923,2.880409370903683,4.454591566016224,301.85707547169835,1.75080064725325,8319181.0,3.0,6.0,5407411.0,65.00633333333333,0.8278784134516485,5.21,7.0,27750.0,56.520804,49.10095859999999,2911770.0,34.99366666666666,3.4881854869384035
Heavily indebted poor countries (HIPC),2.65336299911192,133.807289218316,43.247728155882065,14.357374076192066,6.128030060717084,17377821.000060998,53.450615906729944,50.32533030961661,51.861261583920076,24767957142.704334,4.3580973433604,69.45759601195296,3.778903829437923,10.056200412790902,38304124978.02,5.51392453213656,59.79898542854067,5.566648569886124,12.137181575262034,26.415980384713034,2.756069915574274,459052178.6666667,3.0,6.0,328514414.0,71.56899075668436,2.3352975855270937,1509.43127225322,6.0,17887541.000060998,48.4409726444076,41.81875757620819,130537764.66666667,28.431009243315632,3.8308026269646867
